class,GLCM_pan,Mean_Green,Mean_Red,Mean_NIR,SD_pan
1.0,0.3054859741517477,-0.9036311560733152,-0.9116032546731982,-0.700803719161788,-0.7205035141918397
1.0,0.3040779861551577,-0.8763868181968386,-0.8950686147216522,-0.3305133422019888,-0.6497208275950083
1.0,0.44345979744245523,-0.8887822323467955,-0.9020319117822452,-0.4478125815880448,-0.6592268926251523
1.0,0.35040854533674337,-0.8789544564903673,-0.8910705426582227,-0.43933410211568324,-0.7241398841781371
1.0,0.3530821870758738,-0.8793549322891767,-0.8631300393788894,-0.4613379559319003,-0.6876948344483017
1.0,0.4186994228815002,-0.921857591759015,-0.931881386064143,-0.6911932339528282,-0.7222864909858175
1.0,0.33999341340153455,-0.9016780863691026,-0.8939034530053105,-0.6878732959487863,-0.797641858279779
1.0,0.44482619798806455,-0.902876097366027,-0.9030722182832819,-0.6196727338157028,-0.7032710011065237
1.0,0.3946563491901107,-0.9012518022654374,-0.9091403115394918,-0.5640758770577112,-0.6516613052973382
1.0,0.33302692228473996,-0.9099853354236016,-0.898645297437969,-0.6856370655677082,-0.6300761910329473
1.0,0.3796521411764704,-0.8969659122835494,-0.8989378887053283,-0.580944281429883,-0.7013759753965765
1.0,0.4007843595566922,-0.8912702693749823,-0.8833269553269462,-0.570036508719258,-0.6825457306179481
1.0,0.38300809275362324,-0.9004672028648423,-0.897247182497305,-0.5971529292437183,-0.7362981060163425
1.0,0.40310190922421163,-0.9033780161267058,-0.9109540958953293,-0.5366048074873921,-0.6928782975778698
1.0,0.4879801987382779,-0.8924814298315434,-0.912120624058567,-0.5021703597798501,-0.7238541735630604
1.0,0.4073786598465472,-0.9013522309674629,-0.9116837846258055,-0.5485996198893767,-0.727765043777926
1.0,0.436042422233589,-0.8933425750137146,-0.9136567689180468,-0.36523870790187307,-0.5343110650715892
1.0,0.3385485694799657,-0.8832859827370594,-0.8885914215911941,-0.4544284279436136,-0.659447405218919
1.0,0.44537962721227653,-0.9056939934774466,-0.9180999441213354,-0.686848712782537,-0.7615755356238455
1.0,0.4099424747485081,-0.9174477109943069,-0.9221867546632792,-0.6806835329466484,-0.757132630683262
1.0,0.35955496156862754,-0.9074731270888541,-0.909244650232762,-0.586514737691454,-0.7613465644442117
1.0,0.41160251689684557,-0.8959969288281222,-0.9049657740446582,-0.49931672602301536,-0.659565819414992
1.0,0.5448850299744243,-0.9052565372704173,-0.9005775027009629,-0.6324177237357789,-0.8055148091137304
1.0,0.38823596958226747,-0.9155694692282499,-0.9228973500542064,-0.6069802084516229,-0.7486850499741162
1.0,0.2889762089684569,-0.8837174634498888,-0.8916371643648334,-0.5279270626206128,-0.7651751943609515
1.0,0.5125858657118496,-0.8886732038023084,-0.9021606875822692,-0.5571980142431767,-0.7660838417696818
1.0,0.46552363103154293,-0.8921416613303115,-0.9027302228816403,-0.5370892757500473,-0.7312081059669076
0.0,0.558999766751918,-0.87126217031841,-0.9302930610419965,-0.22100701269079026,-0.5859707929459164
0.0,0.5658697504518326,-0.8909766880403371,-0.941502519707451,-0.30389697577581853,-0.622638932638662
0.0,0.48105711849957355,-0.8594378832071321,-0.9261603315890317,-0.13323221165653243,-0.7336747753870361
0.0,0.23116315935208864,-0.8617438942018069,-0.9255687960930833,-0.18013458338226918,-0.7102948316764383
0.0,0.2135179916112533,-0.8661557281847433,-0.9287617922049359,-0.1484500825479207,-0.6974755685158116
0.0,0.36353460051150877,-0.8735523039079329,-0.9352511294718839,-0.20582268143537186,-0.6438389973582426
0.0,0.264175860869565,-0.8629292950915735,-0.9267781411036146,-0.11212871552391168,-0.749514107548968
0.0,0.3636991028815004,-0.883485183278013,-0.9393141308457048,-0.3257268928683348,-0.4788646628478398
0.0,0.42635184668371706,-0.9395784186815294,-0.9756190820114542,-0.8660547265010601,-0.8865781120888844
0.0,0.23815301674339295,-0.8532675608014606,-0.9261963129635129,-0.1408469692533586,-0.558165424119865
0.0,0.41987636487638524,-0.8694694899513213,-0.9305528393196575,-0.20196868756800201,-0.7952406549815338
0.0,0.31397955109974407,-0.8855403224938163,-0.9296429596502246,-0.29732052119080443,-0.6242520030583886
0.0,0.38828400941176455,-0.8819452761671436,-0.935243083898882,-0.33499330213678846,-0.7792515775317911
0.0,0.407075873827792,-0.9090036446158801,-0.9450506060412632,-0.5360176502009968,-0.6506785768953467
0.0,0.455242966751918,-0.9436515554766376,-0.9567086040155731,-0.787534473201883,-0.8197956401846409
0.0,0.3901676609036657,-0.903998946418935,-0.9370627185360295,-0.47093215648558917,-0.6674493055280504
0.0,0.5050376849786871,-0.8681961051961522,-0.9368036519143782,-0.26482073890012603,-0.4825718769410675
0.0,0.14687127024722924,-0.8965303967060074,-0.9398692736082367,-0.3676337560656666,-0.727765197763241
0.0,0.44462736477408327,-0.9000721831880492,-0.9414236733381447,-0.41043574169011277,-0.31509313894104496
0.0,0.1738999281159419,-0.8890144652820194,-0.9479401952817624,-0.4338834908403495,-0.42050118185741936
0.0,0.39420443498721225,-0.9193980178741074,-0.9588366512611509,-0.7039476794492989,-0.8026439765458591
0.0,0.35331329091219077,-0.9379608986334295,-0.9760443945987186,-0.8261405004359936,-0.8295650552452954
0.0,0.4436752684739984,-0.9004486049057295,-0.9489366053660332,-0.45869951573275225,-0.5279005572445498
0.0,0.6754759878601873,-0.8997642017196781,-0.9528226046908032,-0.5161610589114531,-0.9782801071686933
0.0,0.3720920203239557,-0.9399522607467532,-0.9755994264584762,-0.8412648637266994,-0.9052767253259539
0.0,0.5370600418755329,-0.9323909844468914,-0.96199788086997,-0.7266409265806157,-0.9231274036664403
0.0,0.4468693049616368,-0.9451726833043274,-0.9765493160142636,-0.8790103990907912,-0.8961889563307723
0.0,0.5085058411594203,-0.9064050513013233,-0.9527506417345875,-0.5249126676502843,-0.6515952535201032
0.0,0.48679275485080997,-0.9139856971692726,-0.9525940164929425,-0.5297102623562517,-0.7394289827225262
0.0,0.4187088270076724,-0.9053288661702555,-0.9421066671623946,-0.4253021109377392,-0.8442695235586437
0.0,0.31897923219096325,-0.8739086639077598,-0.9337686725428086,-0.12590431098199784,-0.7868137583977449
0.0,0.5750628457630007,-0.9339501404356255,-0.9649339692530028,-0.714594594531626,-0.871351675242374
0.0,0.16044330775788573,-0.8676571376553761,-0.9206983436060383,-0.15291781558806805,-0.6336653744238201
0.0,0.5424457700937766,-0.876152292147381,-0.9267720166391454,-0.2293436291294746,-0.6158171986577845
0.0,0.3986937059846547,-0.896876875814615,-0.9431885646981444,-0.5097076667423515,-0.7032181947499394
0.0,0.39107863242966734,-0.8965093979931511,-0.9442851819330165,-0.418954018801755,-0.7598235139674172
0.0,0.42694969070758737,-0.8847501070133499,-0.9393511403649341,-0.25617209029369503,-0.6846577335210606
0.0,0.351523885831202,-0.8890548474221276,-0.9352472895864179,-0.2603118886840182,-0.5614503991061998
0.0,0.3386378704859334,-0.9236327625733642,-0.9610263810387775,-0.5972053685156549,-0.7433521623062316
0.0,0.30017456231884054,-0.904383923167779,-0.9443720982275873,-0.46768576147108354,-0.6192596864368151
0.0,0.21289804930946277,-0.9124004986558052,-0.9510700951868253,-0.4607962102726523,-0.5723400442989681
0.0,0.19640049268542192,-0.8968127129653944,-0.9390057181984145,-0.5008641292666,-0.7411075117246064
0.0,0.39587173374254037,-0.8825876842373432,-0.9384636993882421,-0.21490417884498725,-0.7469095971198694
0.0,0.47515378578005096,-0.9309473214943599,-0.9638329361109846,-0.5764705881029168,-0.7915528708959191
0.0,0.5084338796248933,-0.8877314388217091,-0.9392969171122159,-0.14707474421336464,-0.6659254513884791
0.0,0.4923464653367433,-0.9093551451307157,-0.9495561125053278,-0.43771313443744364,-0.7976690200114568
0.0,0.022335890878090403,-0.8802953755674696,-0.9363533694628058,-0.21831218956829845,-0.8884469688315647
0.0,0.16057495242966735,-0.8828679983094547,-0.936654928489667,-0.1619292760202824,-0.745391290285297
0.0,0.5193484614492754,-0.8916796891855013,-0.936271126082423,-0.33524544934037404,-0.7614527479892493
0.0,1.0,-0.8997642017196781,-0.940516940162365,-0.4850523992245014,-0.9872211356854401
0.0,0.24378065077578848,-0.9174089711651734,-0.9591913258107161,-0.5108659679009082,-0.7875413724916993
0.0,0.07397393743222502,-0.8925046394275917,-0.9391290832625119,-0.2831770544474743,-0.7727939310300682
0.0,0.6293265132139811,-0.8966843873824464,-0.9426758286804439,-0.31009376704028546,-0.6501984454438722
0.0,0.37023426455242947,-0.8781585532088539,-0.9341192583345576,-0.08840488059313967,-0.7234294709467047
0.0,0.21610569002557534,-0.8967773128483889,-0.9433086063390392,-0.27815584751862255,-0.6779613559820838
0.0,0.19170218775788572,-0.8812853159272741,-0.9423519954033797,-0.11185879733300808,-0.7478894192247498
0.0,0.5222260618584824,-0.902981507744676,-0.95143474779095,-0.3623197540347092,-0.71473923800579
0.0,0.4279468161636828,-0.9023307136096246,-0.9514409160376782,-0.4898915241235283,-0.7927458875223391
0.0,0.5449085915771523,-0.8893698284614509,-0.9479291240567329,-0.15903658739305837,-0.48281108552448093
0.0,0.15985103440750215,-0.9072712490728422,-0.9534702712449314,-0.3976833975505094,-0.647577458841647
0.0,0.4580019636487638,-0.9292149259513219,-0.969900549096538,-0.6547740005415938,-0.7592904594883271
0.0,0.531984810230179,-0.8997642017196781,-0.9411646067164934,-0.34274682831610526,-0.720661301091175
0.0,0.4690537084398976,-0.8848326020722068,-0.9376487025710625,-0.1683870457734996,-0.8388129547579701
0.0,0.5569712471952257,-0.89251380553241,-0.9438272358892223,-0.28273579690738815,-0.6721136587308456
0.0,0.5239866696675191,-0.891049727222348,-0.9471702420413026,-0.21458155728948303,-0.8260217943645894
0.0,0.5358908780903666,-0.8885796129809843,-0.9421872381122945,-0.113246436296359,-0.8629140920777247
0.0,0.5129752770673486,-0.9006881460092984,-0.9515272715825465,-0.2657032541126759,-0.4907273849497489
0.0,0.5630739249104859,-0.9197279979940421,-0.9581889847070226,-0.49554802601115233,-0.6536643411631882
0.0,0.42504166138107413,-0.9127225203816014,-0.9548951376640138,-0.3990071703031456,-0.6922920584878115
0.0,0.28329269033248083,-0.8801828823473895,-0.9319206386728558,-0.22336659459975006,-0.8690195386388218
0.0,0.22937930530264272,-0.890062786678666,-0.9429780730680526,-0.09043574166363721,-0.688976454991699
0.0,0.33197134567774933,-0.8890398483415161,-0.9422748922415571,-0.3771649198846476,-0.7101872641803954
0.0,0.36131603096334186,-0.8701436348149112,-0.9240204920712495,-0.0473118975063016,-0.917006287828046
0.0,0.33334046226768965,-0.903998946418935,-0.9489366053660332,-0.27920573618956557,-0.7161175442033232
0.0,0.4899837970332481,-0.9037152792375035,-0.9552769200510887,-0.5178331929217503,-0.793986523947684
0.0,0.3453896642455243,-0.8978058415104632,-0.9474159969391069,-0.4776565384396374,-0.7724848948983807
0.0,0.09515577289002564,-0.8695050262346166,-0.9284703422555782,-0.026894649537097637,-0.7820051592913966
0.0,0.23609278963341862,-0.9101585749779053,-0.956006965244283,-0.4957528955975187,-0.6514455601144814
0.0,0.39322638185848247,-0.879605417166377,-0.931979517391625,-0.09724715413066698,-0.629542239222005
0.0,0.012242114236999058,-0.8969923688508175,-0.93857394049998,-0.1650965249123214,-0.664813531351829
0.0,0.29918920347826083,-0.8723590744382004,-0.9275526316498394,-0.1291258049043853,-0.7551591242170701
0.0,0.0352941176470587,-0.877531792250692,-0.9330687747898894,-0.1170435739916258,-0.831829223114177
0.0,0.21452685421994877,-0.9047304022763867,-0.9503614717851155,-0.3035631548380725,-0.7017811682652058
0.0,0.7445012787723784,-0.9085705457301206,-0.9520130214981427,-0.49365692211663703,-0.7785022451189909
0.0,0.7688661551577152,-0.8801303855652488,-0.9372786073917234,-0.30435741848965425,-0.8497518540386209
0.0,0.5604433077578856,-0.8918620465685342,-0.9364605022673105,-0.16417685126622772,-0.5259194051838384
0.0,0.4499441312190964,-0.9056276943535354,-0.9409653247048205,-0.3870423012436939,-0.6636106880343283
0.0,0.6221315950213127,-0.9125509307608128,-0.9493067005453723,-0.41441966729496305,-0.7756928372293749
0.0,0.3590282639386191,-0.8880027679975762,-0.9345293289314371,-0.35231041106504357,-0.7418909239628584
0.0,0.3217842970843987,-0.8807990294955244,-0.9258933111039623,-0.09917264183103658,-0.7032355501089309
0.0,0.32235914148337597,-0.9007091447221546,-0.9442263031494805,-0.3302311585946457,-0.41708529200657307
0.0,0.5028017006649617,-0.9028856351274357,-0.9453656870633949,-0.47251233568064255,-0.7374357044141009
0.0,0.38192668371696503,-0.87926418779373,-0.934364107898146,-0.3320463319430882,-0.843245352277371
0.0,0.4024296680647912,-0.9129015345877153,-0.9537131462027296,-0.3344732486121288,-0.7605467592232398
0.0,0.2765469190110825,-0.8760881292981604,-0.9331458779387586,-0.23652982416691226,-0.7423762553897999
0.0,0.4831240446035805,-0.8898647985836066,-0.9389440356793191,-0.21717752715216287,-0.6543144750859737
0.0,0.276075947757886,-0.903046635422721,-0.9511182190268167,-0.268545881890468,-0.8223086163753861
0.0,0.3038423897698208,-0.9047856380913739,-0.9554132709073164,-0.3927048608478113,-0.3871532413237596
0.0,0.22195871754475682,-0.9018702511897838,-0.9461554489911128,-0.214185133284983,-0.861854674388477
0.0,0.2881136886615516,-0.897976809547731,-0.9448347171855693,-0.28626585749283306,-0.5279798550813787
0.0,0.4259734610059678,-0.9332710970503981,-0.9680232606853284,-0.7005163509984593,-0.8448418269138009
0.0,0.43496582983802234,-0.9033573183887018,-0.9577160853248734,-0.2785683640989671,-0.6375732111918748
0.0,0.2843058152429667,-0.9067644939257794,-0.9515008362172199,-0.31381293809460864,-0.7800859545644911
0.0,0.2811480115942029,-0.9240177393222083,-0.9660045239712302,-0.5857759319108167,-0.7309821918749837
0.0,0.4217076443989769,-0.911592281622265,-0.9571999372572791,-0.4227894324595234,-0.6339085352543887
0.0,0.6319693094629155,-0.9032289928057539,-0.9431076063788784,-0.28119139531852,-0.6705606363223218
0.0,0.4538696609718669,-0.9259076253271612,-0.9673067839898633,-0.5972421400104231,-0.8422215327982329
0.0,0.20348583829497024,-0.9052180395146877,-0.9590114184331301,-0.2910461479737555,-0.5538110082142687
0.0,0.4889555685592497,-0.899258919686292,-0.9437552729330067,-0.23324600093397607,-0.6952613014731353
0.0,0.3149190110826938,-0.9100142086826521,-0.9564657290577749,-0.37484831756753423,-0.4955995782021473
0.0,0.49054630083546447,-0.9237977525755852,-0.9635553647361953,-0.5256165785164075,-0.8314088437154076
0.0,0.45392070601875556,-0.9112722578105021,-0.9577263657490405,-0.38104168290811735,-0.7468317342217143
0.0,0.4212788880477407,-0.9237908779680982,-0.9625607339473887,-0.5316917500125078,-0.830538178030559
0.0,0.5384470806479114,-0.91997548305512,-0.9534702712449314,-0.48439051284818335,-0.7060210183297173
0.0,0.3697131321398126,-0.9010127751058797,-0.9512471995542384,-0.3529076786658375,-0.7305935564530582
0.0,0.2224685045524295,-0.891629474776742,-0.946064345001183,-0.2746588645724565,-0.703079295012061
0.0,0.2975094855583973,-0.9083736826527268,-0.9598095529665998,-0.4308780022131007,-0.6605865579099439
0.0,0.3044755565558397,-0.9098015965128696,-0.9523515744743292,-0.42701098123044934,-0.7226044626105883
0.0,0.42416980460358067,-0.8986092713576528,-0.9541179377990598,-0.26596800866320314,-0.863418881881358
0.0,0.4875981116453536,-0.9153476282409304,-0.9608865093894415,-0.5329972110166569,-0.8081564689792778
0.0,0.3892042257459507,-0.9297213184502511,-0.9709971246087308,-0.6479680936454426,-0.7177867267440436
0.0,0.5446717817561806,-0.9096532929445194,-0.9541179377990598,-0.4624655266326455,-0.671768186223338
0.0,0.6100677947144073,-0.9185318201025884,-0.9512034383054824,-0.37120794249778455,-0.8958404968148467
0.0,0.2815277067348678,-0.9106932650030997,-0.9526067158351093,-0.5201814057408013,-0.8787983851658414
0.0,0.3851316313043478,-0.9102135716068146,-0.9481347324882597,-0.4615711921150737,-0.6924126882833794
0.0,0.08962773518840583,-0.9168315059841609,-0.9502319384742899,-0.4239382237670025,-0.7661902798696965
0.0,0.31286486642796274,-0.9154279447546455,-0.9579229788045637,-0.5426640925190656,-0.7812947782627022
0.0,0.5304982260869564,-0.9252942413499176,-0.967957549434153,-0.571480825542522,-0.7945227087373766
0.0,0.5583783272975276,-0.918980959700653,-0.9616740475929058,-0.5281485566747157,-0.7898538788428348
0.0,0.6249616368286444,-0.9263276000462588,-0.9642215360434616,-0.5169553225630349,-0.7616099523001607
0.0,0.23512361466325649,-0.9219388646705629,-0.9688847352331855,-0.6065747379165086,-0.6808249994164691
0.0,0.49659990424552425,-0.920075046021346,-0.9617559364665235,-0.5947657719569258,-0.7813796162483662
0.0,0.1800360429667518,-0.9263276000462588,-0.9535998045557571,-0.5137782679567079,-0.6456658031010466
0.0,0.49622051682864465,-0.9185318201025884,-0.9684745464112532,-0.4617760617014398,-0.7960824408163976
0.0,0.4559963073145781,-0.915273266548162,-0.9523368547752069,-0.338704593698556,-0.7210759737047188
0.0,0.09474282502983811,-0.9209379249849767,-0.9657759357733696,-0.4168781024637349,-0.7444848407134402
0.0,0.5961486382267691,-0.9190583325278614,-0.9601374269446219,-0.38985756452065257,-0.8084453090104367
0.0,0.4565587772890025,-0.9080080149536194,-0.9550336043043872,-0.34660402822870484,-0.8070372168136499
0.0,0.2936828322591645,-0.9095471412160709,-0.9544989181288275,-0.44584536499632554,-0.5397472163140155
0.0,0.6064743109292412,-0.9232477857090272,-0.9558450486057508,-0.558227615302422,-0.8324308261050118
0.0,0.04245524296675196,-0.9077332212176523,-0.9519158715150234,-0.36644236058829405,-0.7692680588611895
0.0,0.3674945102131286,-0.9241752297841234,-0.966188087219261,-0.5191696333853657,-0.8170446498509297
0.0,0.2433756633589088,-0.9120701838370515,-0.9534926045752775,-0.3251269565416719,-0.7791879316313406
0.0,0.27094603075873813,-0.9103146466078706,-0.9503019564748902,-0.32099402204544825,-0.6919482155410814
0.0,0.46739739389599344,-0.9092511296769579,-0.954950651936381,-0.4178236544109927,-0.6643453112075706
0.0,0.5265671704006818,-0.9139698451725886,-0.9639624694218103,-0.5104688360751173,-0.8381328440474869
0.0,0.40571801861892576,-0.9298779415594642,-0.9734519838275751,-0.7225960653331707,-0.8446948223090196
0.0,0.3128686311338449,-0.9168571710776519,-0.9590402036104351,-0.5610369552258218,-0.5591588143117201
0.0,0.3082113385848253,-0.9223348407451888,-0.9599284320330768,-0.4942620754317181,-0.5484769455298104
0.0,0.23358947846547307,-0.8431306165547283,-0.9119607330619496,-0.062203279175334414,-0.6522895784169409
0.0,0.5308175233418584,-0.8423476637383505,-0.9137158813149089,-0.08505239909212414,-0.7033446721538177
0.0,0.28021058564364876,-0.8385208111077296,-0.9077737976748702,-0.11325611307518058,-0.7607122929256999
0.0,0.19474380494458643,-0.8509385249995955,-0.9070392792948999,-0.023489358240152303,-0.7242457233327815
0.0,0.2571557199658996,-0.8446403379436835,-0.9094289455642055,-0.10424710400534964,-0.8041391797049052
0.0,0.26597090100596743,-0.8420176836184156,-0.9037362974850917,-0.037698493113667686,-0.862139367167011
0.0,0.5091409699573741,-0.8391444422046104,-0.9056851169495987,-0.04767465307174312,-0.7579089889884123
0.0,0.5446717817561806,-0.844327544342466,-0.9155817778284245,-0.1928295640800507,-0.7190283987685527
0.0,0.3887567124296676,-0.8519170867544872,-0.9168822512070547,-0.07278123589029928,-0.7484251933017434
0.0,0.4528565033248082,-0.8717337296556484,-0.9312570589514926,-0.27688018940471726,-0.6025755924980979
0.0,0.28870247229326496,-0.8446971220583142,-0.9094548522263707,-0.10023166003314543,-0.5970279608713756
0.0,0.19454390451832904,-0.8853275721943625,-0.9308019418504402,-0.30568119124229043,-0.7671677518136408
0.0,0.4735309160102299,-0.9104713685791228,-0.958030923225934,-0.5653337009079612,-0.7731176707786133
0.0,0.35561239024722946,-0.8924496427986826,-0.9221663877522182,-0.5095421951482719,-0.7800615922986186
0.0,0.475425939096334,-0.9013601055136571,-0.9428367640005197,-0.6008584465087389,-0.6486742000154756
0.0,0.382776672463768,-0.8865844081833602,-0.9323258631695107,-0.306927095048412,-0.5042337211295034
0.0,0.28623161616368287,-0.905885332638412,-0.9592992702320864,-0.5402537230094328,-0.7654712819250062
0.0,0.6155157715260016,-0.9081374468443612,-0.9435933562944745,-0.47777164908500214,-0.7649996407509823
0.0,0.37308835246376804,-0.8854521234648873,-0.9352721110185049,-0.41007754440376787,-0.7129659941060287
0.0,0.46481575174765566,-0.8936455281462755,-0.9445545210254895,-0.3460140121226727,-0.6315091105184789
0.0,0.22079422308610397,-0.9116984820887747,-0.9444029394871349,-0.47269718691068885,-0.6382784376100705
0.0,0.22707587382779204,-0.8510261404422126,-0.9178486107678737,-0.18839492535871927,-0.6690890939972859
0.0,0.6341005967604432,-0.8524120568766429,-0.918496277322002,-0.20706012117089034,-0.6485812313496029
0.0,0.28866155157715245,-0.904383923167779,-0.9418122732706217,-0.42879205723746106,-0.7188649850796823
0.0,0.34026661210571185,-0.8606615594130405,-0.9205780627300717,-0.29944054828448763,-0.7784152779189549
0.0,0.5349815292071609,-0.8943195300294866,-0.9383888929167872,-0.47323299968521426,-0.8032126022716551
0.0,0.4971352792497865,-0.8863381362611346,-0.9371166907531914,-0.49944842790942057,-0.6930453017442466
0.0,0.23042227942028992,-0.9228628089601831,-0.9627080415730126,-0.6175341829051373,-0.6611599528356908
0.0,0.22352941176470575,-0.8934813805502607,-0.9445324727979606,-0.2711571978535372,-0.6033512975477046
0.0,0.1935208866155158,-0.9020740624437286,-0.9592992702320864,-0.7147269718068896,-0.7891729426177168
0.0,0.39284593705029835,-0.875089454200028,-0.9350079646185363,-0.22806138656989783,-0.6691024816466964
0.0,0.4960637326513213,-0.8895490417775591,-0.9413209400289155,-0.31946668679966184,-0.620600180869362
0.0,0.44985477783461203,-0.9079384175795803,-0.9555767595491553,-0.5998928985769207,-0.8101987138511383
0.0,0.18446872770673473,-0.887794923380328,-0.9468169693659938,-0.3346838488107412,-0.8253404958586681
0.0,0.06266166037169651,-0.8715967334330075,-0.9313056825180437,-0.2222835078262072,-0.905463696876746
0.0,0.3400897986018756,-0.895174873187998,-0.9489366053660332,-0.55664063628387,-0.7780867187495223
0.0,0.5571956323955669,-0.8799203982057,-0.9450506060412632,-0.40183523022654943,-0.8520465833282425
0.0,0.4534352782949702,-0.88090033917843,-0.9398692736082367,-0.33701047976547405,-0.8426712699765125
0.0,0.16529419457800487,-0.8735307835130321,-0.9319122274273173,-0.22162162144988906,-0.6565377738465816
0.0,0.20759277885762994,-0.9072712490728422,-0.9534702712449314,-0.5068946496429995,-0.7956140595306602
0.0,0.30250169070758726,-0.8777408744913161,-0.935715274267501,-0.3605949367811573,-0.6796128470796813
0.0,0.5706214945609549,-0.8860287799636606,-0.9444492013894098,-0.25977464332262,-0.5962289069198365
