class,GLCM_pan,Mean_Green,Mean_Red,Mean_NIR,SD_pan
1.0,0.2889762089684569,-0.865327167077318,-0.7814508798794353,-0.2239270814799812,-0.7651751943609515
1.0,0.5125858657118496,-0.8761753559671552,-0.8050955119919105,-0.2720475964573631,-0.7660838417696818
1.0,0.46552363103154293,-0.8837678607685384,-0.8063751644762027,-0.23898946892149686,-0.7312081059669076
0.0,0.558999766751918,-0.8380623462917418,-0.8683043449238248,0.280639734452365,-0.5859707929459164
0.0,0.5658697504518326,-0.8812177170155296,-0.8934901615793662,0.1443712672859958,-0.622638932638662
0.0,0.48105711849957355,-0.8121788070122514,-0.8590187790998387,0.4249387200907331,-0.7336747753870361
0.0,0.23116315935208864,-0.8172266991682758,-0.8576896957791507,0.34783271034408614,-0.7102948316764383
0.0,0.2135179916112533,-0.8268842689750008,-0.8648638347857747,0.39992102358412485,-0.6974755685158116
0.0,0.36353460051150877,-0.8430754825731804,-0.8794443121753757,0.30560229286247953,-0.6438389973582426
0.0,0.264175860869565,-0.8198215592392014,-0.8604068958347073,0.4596321975976987,-0.749514107548968
0.0,0.3636991028815004,-0.864818702347393,-0.8885732104323115,0.10848357678823728,-0.4788646628478398
0.0,0.42635184668371706,-0.9876076238457392,-0.9701444861770421,-0.7797982237589216,-0.8865781120888844
0.0,0.23815301674339295,-0.798671880053248,-0.8590996233518,0.41242030040584843,-0.558165424119865
0.0,0.41987636487638524,-0.8341381424678296,-0.8688880241422001,0.31193813639803936,-0.7952406549815338
0.0,0.31397955109974407,-0.8693174324709478,-0.8668436736327891,0.15518274979045565,-0.6242520030583886
0.0,0.38828400941176455,-0.8614478229179738,-0.8794262350913197,0.09324989420289076,-0.7792515775317911
0.0,0.407075873827792,-0.9206789914434561,-0.9014621301238263,-0.23722775054799927,-0.6506785768953467
0.0,0.455242966751918,-0.9965237805015061,-0.9276557411013583,-0.6507134207216945,-0.8197956401846409
0.0,0.3901676609036657,-0.9097236331082319,-0.883514655925816,-0.13022926564980875,-0.6674493055280504
0.0,0.5050376849786871,-0.8313506844149134,-0.8829325756818709,0.2086113598556878,-0.4825718769410675
0.0,0.14687127024722924,-0.893374867382558,-0.8898205252449232,0.039590024431443105,-0.727765197763241
0.0,0.44462736477408327,-0.9011278903483195,-0.8933130067085941,-0.0307750807711884,-0.31509313894104496
0.0,0.1738999281159419,-0.8769223823909515,-0.907954563611745,-0.06932243579807729,-0.42050118185741936
0.0,0.39420443498721225,-0.943432428160871,-0.9324371145254495,-0.5132993860655082,-0.8026439765458591
0.0,0.35331329091219077,-0.9840668485494064,-0.9711000938619295,-0.714180503571989,-0.8295650552452954
0.0,0.4436752684739984,-0.9019518830527881,-0.9101933337830036,-0.11011919269590953,-0.5279005572445498
0.0,0.6754759878601873,-0.9004537143613094,-0.9189245374421809,-0.20458414500797073,-0.9782801071686933
0.0,0.3720920203239557,-0.9884259696528463,-0.9701003233705818,-0.7390444765523805,-0.9052767253259539
0.0,0.5370600418755329,-0.9718742240576399,-0.9395398794055372,-0.5506063637322735,-0.9231274036664403
0.0,0.4468693049616368,-0.9998535518024397,-0.9722345695379552,-0.8010969380930202,-0.8961889563307723
0.0,0.5085058411594203,-0.9149906322641023,-0.9187628484725944,-0.21897151186995112,-0.6515952535201032
0.0,0.48679275485080997,-0.9315847781301837,-0.9184109372217992,-0.22685860522040957,-0.7394289827225262
0.0,0.4187088270076724,-0.912634847103454,-0.8948475819051143,-0.0552149197372791,-0.8442695235586437
0.0,0.31897923219096325,-0.8438555598807044,-0.8761134743954482,0.436985556104424,-0.7868137583977449
0.0,0.5750628457630007,-0.9752872395652521,-0.9461367888466169,-0.5308025763713228,-0.871351675242374
0.0,0.16044330775788573,-0.8301708765008496,-0.8467465871929818,0.3925762123376184,-0.6336653744238201
0.0,0.5424457700937766,-0.8487668952637416,-0.8603931351667004,0.2669346017538723,-0.6158171986577845
0.0,0.3986937059846547,-0.8941333152731386,-0.8972784283704704,-0.19397497320746138,-0.7032181947499394
0.0,0.39107863242966734,-0.8933289008897014,-0.8997423475875432,-0.04477885784744484,-0.7598235139674172
0.0,0.42694969070758737,-0.867587639102821,-0.8886563647570329,0.22282946352946986,-0.6846577335210606
0.0,0.351523885831202,-0.8770107794925986,-0.8794356845819999,0.21602376643380983,-0.5614503991061998
0.0,0.3386378704859334,-0.9527023469077935,-0.9373570784907428,-0.33781841646002275,-0.7433521623062316
0.0,0.30017456231884054,-0.9105663529023827,-0.8999376342579143,-0.12489229533424218,-0.6192596864368151
0.0,0.21289804930946277,-0.9281147551509559,-0.9149869357816918,-0.11356609193961154,-0.5723400442989681
0.0,0.19640049268542192,-0.8939928618477054,-0.8878802577554047,-0.17943647842115285,-0.7411075117246064
0.0,0.39587173374254037,-0.8628540636800588,-0.886662430313039,0.2906725995012436,-0.7469095971198694
0.0,0.47515378578005096,-0.9687140245135544,-0.94366294780985,-0.30373109588808955,-0.7915528708959191
0.0,0.5084338796248933,-0.8741138185029524,-0.8885345339940867,0.4021820361326871,-0.6659254513884791
0.0,0.4923464653367433,-0.9214484312664988,-0.9115852648023988,-0.07561824826253938,-0.7976690200114568
0.0,0.022335890878090403,-0.8578361661155791,-0.881920864803855,0.28506993809245773,-0.8884469688315647
0.0,0.16057495242966735,-0.8634676753276624,-0.8825984185188043,0.377761657543227,-0.745391290285297
0.0,0.5193484614492754,-0.882756596914431,-0.881736077405884,0.09283537220705318,-0.7614527479892493
0.0,1.0,-0.9004537143613094,-0.8912757258547861,-0.15344249632859253,-0.9872211356854401
0.0,0.24378065077578848,-0.9390783755118681,-0.933234010115534,-0.19587918353062972,-0.7875413724916993
0.0,0.07397393743222502,-0.8845624251892203,-0.8881574388378091,0.1784341599950312,-0.7727939310300682
0.0,0.6293265132139811,-0.8937119552496552,-0.8961263945640303,0.13418393922442284,-0.6501984454438722
0.0,0.37023426455242947,-0.8531586303849242,-0.8769011832167707,0.4986334288807679,-0.7234294709467047
0.0,0.21610569002557534,-0.8939153704682768,-0.8975481422655693,0.1866888647391738,-0.6779613559820838
0.0,0.19170218775788572,-0.860003160197016,-0.8953987942590989,0.4600759345323746,-0.7478894192247498
0.0,0.5222260618584824,-0.9074964448099592,-0.9158062504252039,0.04832607502582831,-0.71473923800579
0.0,0.4279468161636828,-0.9060718468279465,-0.9158201094647721,-0.1613978639976621,-0.7927458875223391
0.0,0.5449085915771523,-0.8777002776438944,-0.907929688383416,0.3825171457899408,-0.48281108552448093
0.0,0.15985103440750215,-0.9168867519905535,-0.9203797380520438,-0.009810631952466897,-0.647577458841647
0.0,0.4580019636487638,-0.964921785060652,-0.9572958798498143,-0.4324594194363699,-0.7592904594883271
0.0,0.531984810230179,-0.9004537143613094,-0.892730926464649,0.08050334337494536,-0.720661301091175
0.0,0.4690537084398976,-0.8677682220061447,-0.8848312660235806,0.3671452891334406,-0.8388129547579701
0.0,0.5569712471952257,-0.8845824899281657,-0.8987134178736871,0.17915957337893462,-0.6721136587308456
0.0,0.5239866696675191,-0.8813776008646556,-0.9062246048575973,0.2912029790937436,-0.8260217943645894
0.0,0.5358908780903666,-0.8759704842757675,-0.8950286116258623,0.45779470014067636,-0.8629140920777247
0.0,0.5129752770673486,-0.902476242069524,-0.9160141362224552,0.20716053287025638,-0.4907273849497489
0.0,0.5630739249104859,-0.9441547595213501,-0.9309819139155866,-0.17069697348042934,-0.6536643411631882
0.0,0.42504166138107413,-0.9288196654690201,-0.9235811793937422,-0.011986872321802178,-0.6922920584878115
0.0,0.28329269033248083,-0.857589916793889,-0.8719612451388024,0.2767606567218366,-0.8690195386388218
0.0,0.22937930530264272,-0.8792171734250553,-0.8968054881722651,0.4952947577702418,-0.688976454991699
0.0,0.33197134567774933,-0.8769779462834153,-0.8952255560898722,0.023921093772229174,-0.7101872641803954
0.0,0.36131603096334186,-0.8356138555397958,-0.8542109103725797,0.5661889881804243,-0.917006287828046
0.0,0.33334046226768965,-0.9097236331082319,-0.9101933337830036,0.18496288110303682,-0.7161175442033232
0.0,0.4899837970332481,-0.9091026814547591,-0.9244389818523763,-0.2073330802227955,-0.793986523947684
0.0,0.3453896642455243,-0.8961668349138154,-0.9067767758395355,-0.14128393605157252,-0.7724848948983807
0.0,0.09515577289002564,-0.834215931917279,-0.8642089945113364,0.5997542954983333,-0.7820051592913966
0.0,0.23609278963341862,-0.9232071510787243,-0.9260792737643054,-0.17103377257484453,-0.6514455601144814
0.0,0.39322638185848247,-0.8563258369762549,-0.8720935359710444,0.484097011968764,-0.629542239222005
0.0,0.012242114236999058,-0.8943861312366653,-0.8869101240251974,0.37255480093973437,-0.664813531351829
0.0,0.29918920347826083,-0.8404634856249831,-0.8621470491713517,0.43168952239357283,-0.7551591242170701
0.0,0.0352941176470587,-0.8517866413823939,-0.8745409188413629,0.45155232634660347,-0.831829223114177
0.0,0.21452685421994877,-0.9113248007929632,-0.913394775124702,0.1449200583072685,-0.7017811682652058
0.0,0.7445012787723784,-0.9197309315802304,-0.9171055366798524,-0.16758805872927174,-0.7785022451189909
0.0,0.7688661551577152,-0.8574750005617476,-0.8839997228054717,0.14361431408566738,-0.8497518540386209
0.0,0.5604433077578856,-0.8831557799215937,-0.8821615746590385,0.37406671520995705,-0.5259194051838384
0.0,0.4499441312190964,-0.9132889864140907,-0.8922831724420388,0.007682992471180317,-0.6636106880343283
0.0,0.6221315950213127,-0.9284440532525848,-0.9110248770011127,-0.03732452795722363,-0.7756928372293749
0.0,0.3590282639386191,-0.8747077620798576,-0.8778225446470659,0.06478111702433487,-0.7418909239628584
0.0,0.3217842970843987,-0.8589386720093712,-0.8584188278282441,0.4809315713326292,-0.7032355501089309
0.0,0.32235914148337597,-0.9025222085623806,-0.8996100566097811,0.10107870696576216,-0.41708529200657307
0.0,0.5028017006649617,-0.90728657823358,-0.9021700655462124,-0.13282703006836982,-0.7374357044141009
0.0,0.38192668371696503,-0.8555788808352964,-0.8774513200610886,0.09809461962119714,-0.843245352277371
0.0,0.4024296680647912,-0.9292115302124866,-0.9209254382807424,0.0941048456832907,-0.7605467592232398
0.0,0.2765469190110825,-0.8486264418383085,-0.8747141569814856,0.25512072530774965,-0.7423762553897999
0.0,0.4831240446035805,-0.8787837745582048,-0.8877416672433065,0.28693528707372673,-0.6543144750859737
0.0,0.276075947757886,-0.9076390102599516,-0.9150950621637906,0.20248734307034155,-0.8223086163753861
0.0,0.3038423897698208,-0.9114457128084955,-0.9247453398816325,-0.0016260757051411723,-0.3871532413237596
0.0,0.22195871754475682,-0.9050638877841145,-0.9039445311744526,0.2918546875688186,-0.861854674388477
0.0,0.2881136886615516,-0.8965410864747351,-0.9009770632441707,0.173356265872457,-0.5279798550813787
0.0,0.4259734610059678,-0.9738008035570087,-0.9530779204330935,-0.5076583910531128,-0.8448418269138009
0.0,0.43496582983802234,-0.9083190998651647,-0.9299193865009459,0.18601070058042501,-0.6375732111918748
0.0,0.2843058152429667,-0.9157774574825088,-0.9159547402886987,0.12806974011225436,-0.7800859545644911
0.0,0.2811480115942029,-0.9535450667019444,-0.9485421498598203,-0.3190287856199311,-0.7309821918749837
0.0,0.4217076443989769,-0.9263455561170421,-0.9287596863775489,-0.05108415610842876,-0.6339085352543887
0.0,0.6319693094629155,-0.9080381932671143,-0.8970965282942376,0.18169852054903401,-0.6705606363223218
0.0,0.4538696609718669,-0.9576820551040868,-0.9514681147120048,-0.33787886762975405,-0.8422215327982329
0.0,0.20348583829497024,-0.9123922459161173,-0.9328297877206716,0.16549762011848212,-0.5538110082142687
0.0,0.4889555685592497,-0.8993476445208795,-0.8985517289041005,0.26051922642589465,-0.6952613014731353
0.0,0.3149190110826938,-0.9228911311243158,-0.9271100408726597,0.02772951441856586,-0.4955995782021473
0.0,0.49054630083546447,-0.9530635124616251,-0.9430392904180962,-0.22012871898138364,-0.8314088437154076
0.0,0.45392070601875556,-0.9256450192623308,-0.9299424849293303,0.017547818467068543,-0.7468317342217143
0.0,0.4212788880477407,-0.9530484638442122,-0.940804518032161,-0.23011610800576032,-0.830538178030559
0.0,0.5384470806479114,-0.9446965079785052,-0.9203797380520438,-0.152354376143925,-0.7060210183297173
0.0,0.3697131321398126,-0.9031868599607809,-0.9153848602720427,0.06379922805467975,-0.7305935564530582
0.0,0.2224685045524295,-0.8826466768313609,-0.9037398354388744,0.19243779365704716,-0.703079295012061
0.0,0.2975094855583973,-0.9192999953936806,-0.9346230652219638,-0.06438150793325192,-0.6605865579099439
0.0,0.3044755565558397,-0.9224257199417156,-0.9178662097365002,-0.058024248233841336,-0.7226044626105883
0.0,0.42416980460358067,-0.8979255547260411,-0.9218349386619067,0.20672528479638919,-0.863418881881358
0.0,0.4875981116453536,-0.9345660653788324,-0.9370428098163474,-0.23226224444206656,-0.8081564689792778
0.0,0.3892042257459507,-0.966030285726571,-0.9597597053228638,-0.4212707246185883,-0.7177867267440436
0.0,0.5446717817561806,-0.9221010812382945,-0.9218349386619067,-0.11631039502681007,-0.671768186223338
0.0,0.6100677947144073,-0.9415363084344198,-0.9152865359175237,0.033714175434237825,-0.8958404968148467
0.0,0.2815277067348678,-0.9243775954479472,-0.9184394705625253,-0.21119346753053547,-0.8787983851658414
0.0,0.3851316313043478,-0.9233275395123962,-0.9083916568346873,-0.11484013747924116,-0.6924126882833794
0.0,0.08962773518840583,-0.9378142956942339,-0.9131037350027293,-0.05297273253840795,-0.7661902798696965
0.0,0.31286486642796274,-0.9347418794146362,-0.9303842422448512,-0.24815429066316208,-0.7812947782627022
0.0,0.5304982260869564,-0.9563393485105319,-0.9529302780202257,-0.29552808468718383,-0.7945227087373766
0.0,0.5583783272975276,-0.9425194816540037,-0.9388122791006057,-0.22429121067145041,-0.7898538788428348
0.0,0.6249616368286444,-0.9586013859724811,-0.9445360681757677,-0.20588988922957185,-0.7616099523001607
0.0,0.23512361466325649,-0.9489943793584614,-0.9550135125667806,-0.3532213622335675,-0.6808249994164691
0.0,0.49659990424552425,-0.9449144527833668,-0.9389962699799709,-0.3338077971861143,-0.7813796162483662
0.0,0.1800360429667518,-0.9586013859724811,-0.9206707781740164,-0.20066691234316725,-0.6456658031010466
0.0,0.49622051682864465,-0.9415363084344198,-0.954091885504166,-0.11517693657365591,-0.7960824408163976
0.0,0.4559963073145781,-0.9344032865341082,-0.9178331369847837,0.08714864872627293,-0.7210759737047188
0.0,0.09474282502983811,-0.9468033075902902,-0.9480285496394387,-0.04136611730782791,-0.7444848407134402
0.0,0.5961486382267691,-0.9426888519165291,-0.9353597443197721,0.003054789041684103,-0.8084453090104367
0.0,0.4565587772890025,-0.91849954339484,-0.9238922912432467,0.074162229202835,-0.8070372168136499
0.0,0.2936828322591645,-0.9218687135355297,-0.9226909390292096,-0.08898737706484794,-0.5397472163140155
0.0,0.6064743109292412,-0.9518596268608269,-0.9257154736118397,-0.2737402279040958,-0.8324308261050118
0.0,0.04245524296675196,-0.9178980158446609,-0.9168872565883729,0.04154864076384479,-0.7692680588611895
0.0,0.3674945102131286,-0.9538898156511842,-0.9489545863964612,-0.20953014590672092,-0.8170446498509297
0.0,0.2433756633589088,-0.9273916911298147,-0.9204299173854256,0.10946985305847656,-0.7791879316313406
0.0,0.27094603075873813,-0.9235487941838524,-0.9132610539757805,0.1162642661301978,-0.6919482155410814
0.0,0.46739739389599344,-0.9212207399006112,-0.9237059108662722,-0.04292057468340671,-0.6643453112075706
0.0,0.5265671704006818,-0.9315500778751099,-0.9439539879318226,-0.19522631141982916,-0.8381328440474869
0.0,0.40571801861892576,-0.9663731360279249,-0.9652753716941153,-0.543956740284805,-0.8446948223090196
0.0,0.3128686311338449,-0.9378704769632807,-0.9328944632968647,-0.27835869352843523,-0.5591588143117201
0.0,0.3082113385848253,-0.9498611768393466,-0.9348901670028641,-0.16858291156280658,-0.5484769455298104
0.0,0.23358947846547307,-0.7764819592474479,-0.827114608188577,0.5417080295878034,-0.6522895784169409
0.0,0.5308175233418584,-0.7747680639583716,-0.8310581386855989,0.5041448020114132,-0.7033446721538177
0.0,0.28021058564364876,-0.7663910269793711,-0.817707250513709,0.4577787918235765,-0.7607122929256999
0.0,0.19474380494458643,-0.7935735862539189,-0.8160569080841438,0.605352486256528,-0.7242457233327815
0.0,0.2571557199658996,-0.7797867616853759,-0.8214260965813674,0.4725893166560522,-0.8041391797049052
0.0,0.26597090100596743,-0.7740457325978926,-0.8086356492382737,0.5819931197311992,-0.862139367167011
0.0,0.5091409699573741,-0.7677561646692898,-0.8130143272095025,0.5655926295500306,-0.7579089889884123
0.0,0.5446717817561806,-0.7791020518684293,-0.8352505023750649,0.32696256520216105,-0.7190283987685527
0.0,0.3887567124296676,-0.7957156724009972,-0.8381724529399509,0.52431820464818,-0.7484251933017434
0.0,0.4528565033248082,-0.8390945966517974,-0.8704702902499551,0.18878600617030084,-0.6025755924980979
0.0,0.28870247229326496,-0.7799110629517151,-0.8214843046057619,0.4791905790371611,-0.5970279608713756
0.0,0.19454390451832904,-0.8688517189204552,-0.8694477167068427,0.1414380737163321,-0.7671677518136408
0.0,0.4735309160102299,-0.923891860895671,-0.930626775670127,-0.2854224069880279,-0.7731176707786133
0.0,0.35561239024722946,-0.8844420367555486,-0.8500450418116575,-0.19370294316129455,-0.7800615922986186
0.0,0.475425939096334,-0.9039471713578284,-0.89648798985474,-0.3438239606782788,-0.6486742000154756
0.0,0.382776672463768,-0.8716029514795893,-0.8728717181760542,0.1393898474223625,-0.5042337211295034
0.0,0.28623161616368287,-0.9138529604282316,-0.9334765435408098,-0.24419171972987197,-0.7654712819250062
0.0,0.6155157715260016,-0.9187828717170048,-0.8981879287516348,-0.14147317429724882,-0.7649996407509823
0.0,0.37308835246376804,-0.8691243634928174,-0.8794914542722525,-0.030186215806882633,-0.7129659941060287
0.0,0.46481575174765566,-0.8870598474596431,-0.9003475083900092,0.07513219694537066,-0.6315091105184789
0.0,0.22079422308610397,-0.9265780305081436,-0.9000069295139634,-0.13313091962067158,-0.6382784376100705
0.0,0.22707587382779204,-0.7937653777529856,-0.840343704509585,0.33425297043943414,-0.6690890939972859
0.0,0.6341005967604432,-0.7967991693153076,-0.8417989051194479,0.3035679812318073,-0.6485812313496029
0.0,0.28866155157715245,-0.9105663529023827,-0.8941861270745118,-0.06095228063184499,-0.7188649850796823
0.0,0.34026661210571185,-0.8148574523160175,-0.8464763357758815,0.15169749256925225,-0.7784152779189549
0.0,0.5349815292071609,-0.8885352475454467,-0.8864943524306949,-0.13401177880742066,-0.8032126022716551
0.0,0.4971352792497865,-0.871063858601315,-0.883635922653006,-0.17710911034511323,-0.6930453017442466
0.0,0.23042227942028992,-0.9510169070666761,-0.9411354941266945,-0.3712383417810504,-0.6611599528356908
0.0,0.22352941176470575,-0.8867005259454496,-0.9002979696359359,0.1981944225485952,-0.6033512975477046
0.0,0.1935208866155158,-0.905510033631846,-0.9334765435408098,-0.5310202004082564,-0.7891729426177168
0.0,0.39284593705029835,-0.8464403272855502,-0.878897960598884,0.26904256780459646,-0.6691024816466964
0.0,0.4960637326513213,-0.8780925782420821,-0.8930821817983212,0.11877515677420725,-0.620600180869362
0.0,0.44985477783461203,-0.918347193714243,-0.9251126720679145,-0.34223663053904896,-0.8101987138511383
0.0,0.18446872770673473,-0.8742527871402317,-0.9054308590492327,0.0937586256443168,-0.8253404958586681
0.0,0.06266166037169651,-0.8387947098952855,-0.8705795394357406,0.2785412169844521,-0.905463696876746
0.0,0.3400897986018756,-0.8904076063635658,-0.9101933337830036,-0.2711312847916294,-0.7780867187495223
0.0,0.5571956323955669,-0.8570153351275505,-0.9014621301238263,-0.01663611303170054,-0.8520465833282425
0.0,0.4534352782949702,-0.8591604404028651,-0.8898205252449232,0.0899337182361899,-0.8426712699765125
0.0,0.16529419457800487,-0.8430283741106167,-0.8719423464484821,0.27962933716911964,-0.6565377738465816
0.0,0.20759277885762994,-0.9168867519905535,-0.9203797380520438,-0.1893504624226241,-0.7956140595306602
0.0,0.30250169070758726,-0.8522443254978849,-0.8804871694687488,0.05116161981962364,-0.6796128470796813
0.0,0.5706214945609549,-0.8703866730930749,-0.900110872427141,0.2169069807478865,-0.5962289069198365
0.0,0.7032111391645355,-0.8397778831148693,-0.8723581179265685,0.3895294758205492,-0.6827153840984745
0.0,0.4850400682011935,-0.856676634294606,-0.8855315129226485,-0.08477638568190993,-0.8279793239278834
